,id,word,classification
310,6.467107632565494e+17,la,neg
311,6.467107632565494e+17,de,neg
312,6.467107746903572e+17,el,neg
313,6.467107746903572e+17,motor,neg
314,6.467107746903572e+17,30,neg
315,6.467107746903572e+17,de,neg
316,6.467107746903572e+17,la,neg
317,6.467107746903572e+17,epa,neg
318,6.467107756131e+17,con,neg
319,6.467107785783378e+17,el,neg
320,6.467107785783378e+17,director,neg
321,6.467107785783378e+17,de,neg
322,6.467107785783378e+17,en,neg
323,6.467107785783378e+17,la,neg
324,6.467107785783378e+17,de,neg
325,6.467107831334175e+17,el,neg
326,6.467107831334175e+17,de,neg
327,6.467107831334175e+17,el,neg
328,6.467107831334175e+17,de,neg
329,6.467107831334175e+17,de,neg
330,6.467107831334175e+17,en,neg
331,6.467107831334175e+17,el,neg
332,6.467107857422377e+17,el,neg
333,6.467107857422377e+17,director,neg
334,6.467107857422377e+17,de,neg
335,6.467107857422377e+17,en,neg
336,6.467107857422377e+17,la,neg
337,6.467107857422377e+17,de,neg
338,6.467107873989878e+17,el,neg
339,6.467107873989878e+17,de,neg
340,6.467107873989878e+17,el,neg
341,6.467107873989878e+17,de,neg
342,6.467107873989878e+17,de,neg
343,6.467107873989878e+17,en,neg
344,6.467107873989878e+17,el,neg
345,6.467107873989878e+17,de,neg
346,6.467107873989878e+17,ma,neg
347,6.467107934472151e+17,el,neg
348,6.467107934472151e+17,director,neg
349,6.467107934472151e+17,de,neg
350,6.467107934472151e+17,en,neg
351,6.467107934472151e+17,la,neg
352,6.467107934472151e+17,de,neg
353,6.467107993569812e+17,el,neg
354,6.467107993569812e+17,director,neg
355,6.467107993569812e+17,de,neg
356,6.467107993569812e+17,en,neg
357,6.467107993569812e+17,la,neg
358,6.467107993569812e+17,de,neg
359,6.467108017728676e+17,tampico,neg
360,6.467108017728676e+17,el,neg
361,6.467108017728676e+17,de,neg
362,6.467108017728676e+17,main,neg
363,6.467108017728676e+17,hoy,neg
364,6.467108017728676e+17,el,neg
365,6.467108017728676e+17,la,neg
366,6.467108017728676e+17,de,neg
367,6.467108017728676e+17,las,neg
368,6.467108040545853e+17,de,neg
369,6.467108040545853e+17,de,neg
370,6.467108040545853e+17,el,neg
371,6.467108076617114e+17,el,neg
372,6.467108076617114e+17,director,neg
373,6.467108076617114e+17,de,neg
374,6.467108076617114e+17,en,neg
375,6.467108076617114e+17,la,neg
376,6.467108076617114e+17,de,neg
377,6.467108090751222e+17,el,neg
378,6.467108090751222e+17,de,neg
379,6.467108090751222e+17,y,neg
380,6.467108090751222e+17,a,neg
381,6.467108090751222e+17,el,neg
382,6.467108090751222e+17,de,neg
383,6.467108122210468e+17,a,neg
384,6.467108122210468e+17,se,neg
385,6.467108122210468e+17,le,neg
386,6.467108122210468e+17,hondo,neg
387,6.467108148968448e+17,el,neg
388,6.467108148968448e+17,director,neg
389,6.467108148968448e+17,de,neg
390,6.467108148968448e+17,en,neg
391,6.467108148968448e+17,la,neg
392,6.467108148968448e+17,de,neg
393,6.467108227779748e+17,el,neg
394,6.467108227779748e+17,director,neg
395,6.467108227779748e+17,de,neg
396,6.467108227779748e+17,en,neg
397,6.467108227779748e+17,la,neg
398,6.467108227779748e+17,de,neg
399,6.467108329239593e+17,la,neg
400,6.467108329239593e+17,a,neg
401,6.467108329239593e+17,las,neg
402,6.467108329239593e+17,contra,neg
403,6.467108329239593e+17,el,neg
404,6.467108329239593e+17,al,neg
405,6.467108338005811e+17,el,neg
406,6.467108338005811e+17,director,neg
407,6.467108338005811e+17,de,neg
408,6.467108338005811e+17,en,neg
409,6.467108338005811e+17,la,neg
410,6.467108338005811e+17,de,neg
411,6.467108340103291e+17,tener,neg
412,6.467108340103291e+17,en,neg
413,6.467108340103291e+17,la,neg
414,6.467108340103291e+17,el,neg
415,6.467108340103291e+17,la,neg
416,6.467108340103291e+17,de,neg
417,6.467108340103291e+17,a,neg
418,6.467108357635154e+17,el,neg
419,6.467108357635154e+17,de,neg
420,6.467108357635154e+17,el,neg
421,6.467108357635154e+17,de,neg
422,6.467108357635154e+17,las,neg
423,6.467108357635154e+17,de,neg
424,6.467108357635154e+17,cede,neg
425,6.467108357635154e+17,a,neg
426,6.467108357635154e+17,la,neg
427,6.467108364807496e+17,a,pos
428,6.467108364807496e+17,en,pos
429,6.467108364807496e+17,se,pos
430,6.467108364807496e+17,de,pos
431,6.467108391147643e+17,el,neg
432,6.467108391147643e+17,director,neg
433,6.467108391147643e+17,de,neg
434,6.467108391147643e+17,en,neg
435,6.467108391147643e+17,la,neg
436,6.467108391147643e+17,de,neg
437,6.467108408723005e+17,el,neg
438,6.467108408723005e+17,de,neg
439,6.467108408723005e+17,si,neg
440,6.467108408723005e+17,a,neg
441,6.467108408723005e+17,en,neg
442,6.467108408723005e+17,se,neg
443,6.467108408723005e+17,el,neg
444,6.467108479563244e+17,un,neg
445,6.467108479563244e+17,de,neg
446,6.467108479563244e+17,ee,neg
447,6.467108479563244e+17,un,neg
448,6.467108479563244e+17,de,neg
449,6.467108479563244e+17,el,neg
450,6.467108500493394e+17,el,neg
451,6.467108500493394e+17,director,neg
452,6.467108500493394e+17,de,neg
453,6.467108500493394e+17,en,neg
454,6.467108500493394e+17,la,neg
455,6.467108500493394e+17,de,neg
456,6.467108552754463e+17,de,neg
457,6.467108552754463e+17,con,neg
458,6.467108552754463e+17,de,neg
459,6.467108552754463e+17,el,neg
460,6.467108552754463e+17,de,neg
461,6.467108552754463e+17,main,neg
462,6.467108560556564e+17,y,pos
463,6.467108560556564e+17,si,pos
464,6.467108560556564e+17,a,pos
465,6.467108560556564e+17,a,pos
466,6.467108560556564e+17,nos,pos
467,6.467108572299756e+17,el,neg
468,6.467108572299756e+17,director,neg
469,6.467108572299756e+17,de,neg
470,6.467108572299756e+17,en,neg
471,6.467108572299756e+17,la,neg
472,6.467108572299756e+17,de,neg
473,6.467108614117089e+17,de,neg
474,6.467108614117089e+17,con,neg
475,6.467108614117089e+17,de,neg
476,6.467108614117089e+17,el,neg
477,6.467108614117089e+17,de,neg
478,6.467108614117089e+17,main,neg
479,6.467108654970593e+17,en,neg
480,6.467108654970593e+17,sus,neg
481,6.467108688355697e+17,el,neg
482,6.467108688355697e+17,director,neg
483,6.467108688355697e+17,de,neg
484,6.467108688355697e+17,en,neg
485,6.467108688355697e+17,la,neg
486,6.467108688355697e+17,de,neg
487,6.467108810746798e+17,ceo,neg
488,6.467108810746798e+17,de,neg
489,6.467108810746798e+17,en,neg
490,6.467108864894198e+17,el,neg
491,6.467108864894198e+17,director,neg
492,6.467108864894198e+17,de,neg
493,6.467108864894198e+17,en,neg
494,6.467108864894198e+17,la,neg
495,6.467108864894198e+17,de,neg
496,6.467108879238717e+17,penal,neg
497,6.467108879238717e+17,contra,neg
498,6.467108914136678e+17,nos,neg
499,6.467108914136678e+17,da,neg
500,6.467108914136678e+17,la,neg
501,6.467108914136678e+17,a,neg
502,6.467108914136678e+17,para,neg
503,6.467108914136678e+17,autos,neg
504,6.467108914136678e+17,un,neg
505,6.467108914136678e+17,ideal,neg
506,6.467108914136678e+17,de,neg
507,6.467108936911708e+17,te,neg
508,6.467108936911708e+17,va,neg
509,6.467108936911708e+17,a,neg
510,6.467108936911708e+17,el,neg
511,6.467108936911708e+17,si,neg
512,6.467108936911708e+17,un,neg
513,6.467108936911708e+17,en,neg
514,6.467108964636058e+17,el,neg
515,6.467108964636058e+17,de,neg
516,6.467108964636058e+17,main,neg
517,6.467108964636058e+17,ha,neg
518,6.467108964636058e+17,el,neg
519,6.467108964636058e+17,la,neg
520,6.467108964636058e+17,de,neg
521,6.467108964636058e+17,las,neg
522,6.467108970884219e+17,el,neg
523,6.467108970884219e+17,director,neg
524,6.467108970884219e+17,de,neg
525,6.467108970884219e+17,en,neg
526,6.467108970884219e+17,la,neg
527,6.467108970884219e+17,de,neg
528,6.467108999237919e+17,el,neg
529,6.467108999237919e+17,ceo,neg
530,6.467108999237919e+17,de,neg
531,6.467108999237919e+17,de,neg
532,6.467108999237919e+17,gases,neg
533,6.467109023230484e+17,el,neg
534,6.467109023230484e+17,de,neg
535,6.467109023230484e+17,el,neg
536,6.467109023230484e+17,de,neg
537,6.467109023230484e+17,en,neg
538,6.467109059594117e+17,el,neg
539,6.467109059594117e+17,director,neg
540,6.467109059594117e+17,de,neg
541,6.467109059594117e+17,en,neg
542,6.467109059594117e+17,la,neg
543,6.467109059594117e+17,de,neg
544,6.467109110598205e+17,software,neg
545,6.467109110598205e+17,en,neg
546,6.467109110598205e+17,para,neg
547,6.467109110598205e+17,de,neg
548,6.467109110598205e+17,gas,neg
549,6.467109110598205e+17,y,neg
550,6.467109110598205e+17,norma,neg
551,6.467109141340488e+17,el,neg
552,6.467109141340488e+17,de,neg
553,6.467109141340488e+17,la,neg
554,6.467109141340488e+17,en,neg
555,6.467109141340488e+17,grave,neg
556,6.467109153546199e+17,el,neg
557,6.467109153546199e+17,director,neg
558,6.467109153546199e+17,de,neg
559,6.467109153546199e+17,en,neg
560,6.467109153546199e+17,la,neg
561,6.467109153546199e+17,de,neg
562,6.467109201278812e+17,de,neg
563,6.467109201278812e+17,un,neg
564,6.467109201278812e+17,de,neg
565,6.467109201278812e+17,valor,neg
566,6.467109232650936e+17,el,neg
567,6.467109232650936e+17,director,neg
568,6.467109232650936e+17,de,neg
569,6.467109232650936e+17,en,neg
570,6.467109232650936e+17,la,neg
571,6.467109232650936e+17,de,neg
572,6.467109304289567e+17,el,neg
573,6.467109304289567e+17,director,neg
574,6.467109304289567e+17,de,neg
575,6.467109304289567e+17,en,neg
576,6.467109304289567e+17,la,neg
577,6.467109304289567e+17,de,neg
578,6.4671093795772e+17,el,neg
579,6.4671093795772e+17,director,neg
580,6.4671093795772e+17,de,neg
581,6.4671093795772e+17,en,neg
582,6.4671093795772e+17,la,neg
583,6.4671093795772e+17,de,neg
584,6.467109398117499e+17,nos,pos
585,6.46710949722882e+17,main,pos
586,6.46710949722882e+17,el,pos
587,6.46710949722882e+17,de,pos
588,6.46710949722882e+17,la,pos
589,6.46710949722882e+17,a,pos
590,6.46710949722882e+17,de,pos
591,6.46710949722882e+17,no,pos
592,6.46710949722882e+17,he,pos
593,6.46710949722882e+17,nada,pos
594,6.467109502177075e+17,el,neg
595,6.467109502177075e+17,director,neg
596,6.467109502177075e+17,de,neg
597,6.467109502177075e+17,en,neg
598,6.467109502177075e+17,la,neg
599,6.467109502177075e+17,de,neg
600,6.467109523945144e+17,el,neg
601,6.467109523945144e+17,de,neg
602,6.467109523945144e+17,en,neg
603,6.467109523945144e+17,la,neg
604,6.467109523945144e+17,en,neg
605,6.467109544413102e+17,el,neg
606,6.467109544413102e+17,director,neg
607,6.467109544413102e+17,de,neg
608,6.467109544413102e+17,en,neg
609,6.467109544413102e+17,la,neg
610,6.467109544413102e+17,de,neg
611,6.467109577172132e+17,de,neg
612,6.467109577172132e+17,las,neg
613,6.467109577172132e+17,el,neg
614,6.467109577172132e+17,ceo,neg
615,6.467109577172132e+17,de,neg
616,6.467109577172132e+17,de,neg
617,6.467109577172132e+17,en,neg
618,6.467109614835507e+17,el,neg
619,6.467109614835507e+17,director,neg
620,6.467109614835507e+17,de,neg
621,6.467109614835507e+17,en,neg
622,6.467109614835507e+17,la,neg
623,6.467109614835507e+17,de,neg
624,6.467109631151677e+17,el,neg
625,6.467109631151677e+17,de,neg
626,6.467109631151677e+17,el,neg
627,6.467109631151677e+17,de,neg
628,6.467109631151677e+17,las,neg
629,6.467109631151677e+17,de,neg
630,6.467109631151677e+17,gases,neg
631,6.467109675359764e+17,el,neg
632,6.467109675359764e+17,director,neg
633,6.467109675359764e+17,de,neg
634,6.467109675359764e+17,en,neg
635,6.467109675359764e+17,la,neg
636,6.467109675359764e+17,de,neg
637,6.467109693101834e+17,el,neg
638,6.467109693101834e+17,de,neg
639,6.467109693101834e+17,el,neg
640,6.467109693101834e+17,de,neg
641,6.467109693101834e+17,las,neg
642,6.467109693101834e+17,de,neg
643,6.467109708159427e+17,el,neg
644,6.467109708159427e+17,de,neg
645,6.467109708159427e+17,el,neg
646,6.467109708159427e+17,de,neg
647,6.467109708159427e+17,las,neg
648,6.467109708159427e+17,de,neg
649,6.467109708159427e+17,gases,neg
650,6.467109738568049e+17,el,neg
651,6.467109738568049e+17,director,neg
652,6.467109738568049e+17,de,neg
653,6.467109738568049e+17,en,neg
654,6.467109738568049e+17,la,neg
655,6.467109738568049e+17,de,neg
656,6.467109745865769e+17,el,neg
657,6.467109745865769e+17,de,neg
658,6.467109745865769e+17,el,neg
659,6.467109745865769e+17,de,neg
660,6.467109745865769e+17,las,neg
661,6.467109745865769e+17,de,neg
662,6.467109745865769e+17,gases,neg
663,6.467109773591265e+17,el,neg
664,6.467109773591265e+17,de,neg
665,6.467109773591265e+17,el,neg
666,6.467109773591265e+17,de,neg
667,6.467109773591265e+17,las,neg
668,6.467109773591265e+17,de,neg
669,6.467109773591265e+17,gases,neg
670,6.467109775058493e+17,a,neg
671,6.467109775058493e+17,y,neg
672,6.467109775058493e+17,le,neg
673,6.467109775813509e+17,el,neg
674,6.467109775813509e+17,de,neg
675,6.467109775813509e+17,el,neg
676,6.467109775813509e+17,de,neg
677,6.467109775813509e+17,de,neg
678,6.467109775813509e+17,en,neg
679,6.467109775813509e+17,el,neg
680,6.467109793932861e+17,el,neg
681,6.467109793932861e+17,director,neg
682,6.467109793932861e+17,de,neg
683,6.467109793932861e+17,en,neg
684,6.467109793932861e+17,la,neg
685,6.467109793932861e+17,de,neg
686,6.467109812555407e+17,el,neg
687,6.467109812555407e+17,de,neg
688,6.467109812555407e+17,el,neg
689,6.467109812555407e+17,de,neg
690,6.467109812555407e+17,las,neg
691,6.467109812555407e+17,de,neg
692,6.467109812555407e+17,gases,neg
693,6.467109825559101e+17,y,pos
694,6.467109825559101e+17,las,pos
695,6.467109825559101e+17,para,pos
696,6.467109827570811e+17,el,neg
697,6.467109827570811e+17,de,neg
698,6.467109827570811e+17,el,neg
699,6.467109827570811e+17,de,neg
700,6.467109827570811e+17,las,neg
701,6.467109827570811e+17,de,neg
702,6.467109827570811e+17,gases,neg
703,6.467109851562271e+17,el,neg
704,6.467109851562271e+17,director,neg
705,6.467109851562271e+17,de,neg
706,6.467109851562271e+17,en,neg
707,6.467109851562271e+17,la,neg
708,6.467109851562271e+17,de,neg
709,6.467109873582326e+17,el,neg
710,6.467109873582326e+17,de,neg
711,6.467109873582326e+17,el,neg
712,6.467109873582326e+17,de,neg
713,6.467109873582326e+17,las,neg
714,6.467109873582326e+17,de,neg
715,6.467109873582326e+17,gases,neg
716,6.467109896399708e+17,el,neg
717,6.467109896399708e+17,de,neg
718,6.467109896399708e+17,el,neg
719,6.467109896399708e+17,de,neg
720,6.467109896399708e+17,las,neg
721,6.467109896399708e+17,de,neg
722,6.467109896399708e+17,el,neg
723,6.467109896399708e+17,de,neg
724,6.467109896399708e+17,m,neg
725,6.467109907556311e+17,el,neg
726,6.467109907556311e+17,director,neg
727,6.467109907556311e+17,de,neg
728,6.467109907556311e+17,en,neg
729,6.467109907556311e+17,la,neg
730,6.467109907556311e+17,de,neg
731,6.467109923076588e+17,el,neg
732,6.467109923076588e+17,de,neg
733,6.467109923076588e+17,el,neg
734,6.467109950380442e+17,el,neg
735,6.467109950380442e+17,de,neg
736,6.467109950380442e+17,el,neg
737,6.467109950380442e+17,de,neg
738,6.467109950380442e+17,las,neg
739,6.467109950380442e+17,de,neg
740,6.467109950380442e+17,el,neg
741,6.467109950380442e+17,de,neg
742,6.467109950380442e+17,m,neg
743,6.467109968373391e+17,el,neg
744,6.467109968373391e+17,de,neg
745,6.467109968373391e+17,el,neg
746,6.467109968373391e+17,de,neg
747,6.467109968373391e+17,las,neg
748,6.467109968373391e+17,de,neg
749,6.467109968373391e+17,el,neg
750,6.467109968373391e+17,de,neg
751,6.467109968373391e+17,m,neg
752,6.46710997214847e+17,el,neg
753,6.46710997214847e+17,director,neg
754,6.46710997214847e+17,de,neg
755,6.46710997214847e+17,en,neg
756,6.46710997214847e+17,la,neg
757,6.46710997214847e+17,de,neg
758,6.467110025122324e+17,el,neg
759,6.467110025122324e+17,director,neg
760,6.467110025122324e+17,de,neg
761,6.467110025122324e+17,en,neg
762,6.467110025122324e+17,la,neg
763,6.467110025122324e+17,de,neg
764,6.467110045675889e+17,de,neg
765,6.467110045675889e+17,las,neg
766,6.467110045675889e+17,el,neg
767,6.467110045675889e+17,ceo,neg
768,6.467110045675889e+17,de,neg
769,6.467110045675889e+17,de,neg
770,6.467110045675889e+17,en,neg
771,6.467110075496243e+17,el,neg
772,6.467110075496243e+17,director,neg
