,id,location,country_code,latitude,longitude
225,646710501712502784,Mendoza,AR,-32.890840000000004,-68.82717
226,646711103658061824,Mendoza,AR,-32.890840000000004,-68.82717
227,646712097313812485,Mendoza,AR,-32.890840000000004,-68.82717
228,646712466681032705,Mendoza,AR,-32.890840000000004,-68.82717
229,646714545155739648,Mendoza,AR,-32.890840000000004,-68.82717
230,646715008630542336,Mendoza,AR,-32.890840000000004,-68.82717
231,646711285686620161,Londres,AR,-27.71439,-67.13349000000001
232,646712568426446848,Londres,AR,-27.71439,-67.13349000000001
233,646713513696718848,Londres,AR,-27.71439,-67.13349000000001
234,646710501712502784,Las Heras,AR,-46.54186,-68.93593
235,646710501712502784,Las Heras,AR,-32.85273,-68.82836999999999
236,646711804345737216,La Paz,AR,-33.46091,-67.54956
237,646711860041924608,La Paz,AR,-33.46091,-67.54956
238,646712173788569600,La Paz,AR,-33.46091,-67.54956
239,646710449803804672,La Falda,AR,-31.08841,-64.48987
240,646713713517400064,Herrera,AR,-28.480940000000004,-63.06779
241,646711929239572480,Córdoba,AR,-31.4135,-64.18105
242,646712243846021120,Córdoba,AR,-31.4135,-64.18105
243,646712603218042881,Córdoba,AR,-31.4135,-64.18105
244,646713396893720577,Córdoba,AR,-31.4135,-64.18105
245,646714326104055808,Córdoba,AR,-31.4135,-64.18105
246,646714384937578496,Córdoba,AR,-31.4135,-64.18105
247,646714439576743936,Córdoba,AR,-31.4135,-64.18105
248,646714494144655360,Córdoba,AR,-31.4135,-64.18105
249,646714829701554176,Córdoba,AR,-31.4135,-64.18105
250,646715055833153536,Córdoba,AR,-31.4135,-64.18105
251,646715057682800640,Córdoba,AR,-31.4135,-64.18105
252,646711646958678016,Concepción,AR,-27.34127,-65.59636
253,646711808422768640,Concepción,AR,-27.34127,-65.59636
254,646714507524481024,Concepción,AR,-27.34127,-65.59636
255,646714552114094080,Concepción,AR,-27.34127,-65.59636
256,646715175480000512,Concepción,AR,-27.34127,-65.59636
257,646710868894425088,Ceres,AR,-29.881,-61.94504000000001
258,646710977359126528,Ceres,AR,-29.881,-61.94504000000001
259,646714408278863872,Catriel,AR,-37.87907,-67.7956
260,646714384937578496,Canals,AR,-33.56542,-62.88927
261,646713818240913409,Bahía Blanca,AR,-38.71959,-62.27243000000001
262,646715553093165056,Anguil,AR,-36.52567,-64.01025
263,646712164271591424,Alta Gracia,AR,-31.65292,-64.42826
264,646713679229009920,Alta Gracia,AR,-31.65292,-64.42826
265,646711205038395393,Aguilares,AR,-27.4338,-65.61426999999999
266,646711285397131265,Aguilares,AR,-27.4338,-65.61426999999999
267,646711447930580993,Aguilares,AR,-27.4338,-65.61426999999999
268,646714060713668608,Avellaneda,AR,-34.66018,-58.36744
269,646713684098686976,San Carlos de Bariloche,AR,-41.14557,-71.30821999999998
270,646713689693900800,San Carlos de Bariloche,AR,-41.14557,-71.30821999999998
271,646715181196775424,Vils,AT,47.55,10.63333
272,646711291147632640,Lech,AT,47.20797,10.14184
273,646711784989192192,Lech,AT,47.20797,10.14184
274,646712713167675392,Lech,AT,47.20797,10.14184
275,646715003026960385,Lech,AT,47.20797,10.14184
276,646711177095987200,Erl,AT,47.68333,12.18333
277,646711418624958465,Erl,AT,47.68333,12.18333
278,646711679665893376,Erl,AT,47.68333,12.18333
279,646711704215117824,Erl,AT,47.68333,12.18333
280,646711731029307392,Erl,AT,47.68333,12.18333
281,646711732585369604,Erl,AT,47.68333,12.18333
282,646711735882113024,Erl,AT,47.68333,12.18333
283,646711742358093824,Erl,AT,47.68333,12.18333
284,646712872026947584,Erl,AT,47.68333,12.18333
285,646710475024113664,Au,AT,47.32176,9.98067
286,646710523204083712,Au,AT,47.32176,9.98067
287,646710798740426753,Au,AT,47.32176,9.98067
288,646712055412592640,Au,AT,47.32176,9.98067
289,646712128854990849,Au,AT,47.32176,9.98067
290,646712179039842304,Au,AT,47.32176,9.98067
291,646712279271088128,Au,AT,47.32176,9.98067
292,646712446716133376,Au,AT,47.32176,9.98067
293,646712463874916352,Au,AT,47.32176,9.98067
294,646712857048956928,Au,AT,47.32176,9.98067
295,646712888619606016,Au,AT,47.32176,9.98067
296,646713110099685376,Au,AT,47.32176,9.98067
297,646714087519354880,Au,AT,47.32176,9.98067
298,646710523204083712,Antau,AT,47.77377,16.47984
299,646711914395926528,Altach,AT,47.35,9.65
300,646711956091613189,Itter,AT,47.46667,12.13333
301,646710495693680640,York,AU,-31.88809,116.7678
302,646710504434593792,York,AU,-31.88809,116.7678
303,646711929394720768,York,AU,-31.88809,116.7678
304,646712170802245632,York,AU,-31.88809,116.7678
305,646713656592306176,York,AU,-31.88809,116.7678
306,646714600990228480,York,AU,-31.88809,116.7678
307,646714677578219520,York,AU,-31.88809,116.7678
308,646714701804535808,York,AU,-31.88809,116.7678
309,646715172791324672,York,AU,-31.88809,116.7678
310,646715615005175808,York,AU,-31.88809,116.7678
311,646713266631143426,Roma,AU,-26.56741,148.78751
312,646711567212417025,Miranda,AU,-34.03857,151.10005
313,646711572958588929,Miranda,AU,-34.03857,151.10005
314,646714530177769472,Miranda,AU,-34.03857,151.10005
315,646714534820904961,Miranda,AU,-34.03857,151.10005
316,646714185804460032,Lara,AU,-38.02388,144.40617
317,646710854231158784,Federal,AU,-28.6485,153.4512
318,646712055412592640,Federal,AU,-28.6485,153.4512
319,646713099567796224,Federal,AU,-28.6485,153.4512
320,646713356905259009,Federal,AU,-28.6485,153.4512
321,646710987182075905,Como,AU,-33.99941,151.06389
322,646712741864960000,Brisbane,AU,-27.46794,153.02809
323,646710987182075905,Como,AU,-31.991190000000003,115.86336
324,646713297186652161,Orelia,AU,-32.2333,115.82227
325,646714179370352640,Orelia,AU,-32.2333,115.82227
326,646714663791517696,Orelia,AU,-32.2333,115.82227
327,646713400987271168,Brooklyn,AU,-37.81609,144.8415
328,646715600186777601,Aran,AZ,40.62528,46.97556
329,646713272570241025,Ternat,BE,50.86654,4.16682
330,646710414655533057,Spa,BE,50.48375,5.86674
331,646710446234316801,Spa,BE,50.48375,5.86674
332,646710471417012224,Spa,BE,50.48375,5.86674
333,646710479595958272,Spa,BE,50.48375,5.86674
334,646710753001476098,Spa,BE,50.48375,5.86674
335,646710798216245248,Spa,BE,50.48375,5.86674
336,646710893691170816,Spa,BE,50.48375,5.86674
337,646710918051704832,Spa,BE,50.48375,5.86674
338,646710920127881216,Spa,BE,50.48375,5.86674
339,646710930542329857,Spa,BE,50.48375,5.86674
340,646710957717213184,Spa,BE,50.48375,5.86674
341,646710970815942656,Spa,BE,50.48375,5.86674
342,646710974586576896,Spa,BE,50.48375,5.86674
343,646710979804295168,Spa,BE,50.48375,5.86674
344,646710981255540736,Spa,BE,50.48375,5.86674
345,646710982757081088,Spa,BE,50.48375,5.86674
346,646711042941288448,Spa,BE,50.48375,5.86674
347,646711054748266496,Spa,BE,50.48375,5.86674
348,646711083491848193,Spa,BE,50.48375,5.86674
349,646711093121937408,Spa,BE,50.48375,5.86674
350,646711123861995520,Spa,BE,50.48375,5.86674
351,646711158414577665,Spa,BE,50.48375,5.86674
352,646711212302954496,Spa,BE,50.48375,5.86674
353,646711213397639168,Spa,BE,50.48375,5.86674
354,646711248818733057,Spa,BE,50.48375,5.86674
355,646711271304351744,Spa,BE,50.48375,5.86674
356,646711277872640000,Spa,BE,50.48375,5.86674
357,646711289348235264,Spa,BE,50.48375,5.86674
358,646711363214147584,Spa,BE,50.48375,5.86674
359,646711379337084928,Spa,BE,50.48375,5.86674
360,646711421808414720,Spa,BE,50.48375,5.86674
361,646711431862317057,Spa,BE,50.48375,5.86674
362,646711434173382656,Spa,BE,50.48375,5.86674
363,646711442444562432,Spa,BE,50.48375,5.86674
364,646711482462433285,Spa,BE,50.48375,5.86674
365,646711499117985792,Spa,BE,50.48375,5.86674
366,646711519133204480,Spa,BE,50.48375,5.86674
367,646711540515762176,Spa,BE,50.48375,5.86674
368,646711566017007616,Spa,BE,50.48375,5.86674
369,646711603036061697,Spa,BE,50.48375,5.86674
370,646711611558858752,Spa,BE,50.48375,5.86674
371,646711679707967488,Spa,BE,50.48375,5.86674
372,646711681113063424,Spa,BE,50.48375,5.86674
373,646711714503856128,Spa,BE,50.48375,5.86674
374,646711817453064192,Spa,BE,50.48375,5.86674
375,646711925217230848,Spa,BE,50.48375,5.86674
376,646711929239572480,Spa,BE,50.48375,5.86674
377,646711939167420416,Spa,BE,50.48375,5.86674
378,646711949665824768,Spa,BE,50.48375,5.86674
379,646711975125258240,Spa,BE,50.48375,5.86674
380,646712006247088128,Spa,BE,50.48375,5.86674
381,646712007215984640,Spa,BE,50.48375,5.86674
382,646712027864547328,Spa,BE,50.48375,5.86674
383,646712033304449024,Spa,BE,50.48375,5.86674
384,646712044012576768,Spa,BE,50.48375,5.86674
385,646712098303578112,Spa,BE,50.48375,5.86674
386,646712101256343552,Spa,BE,50.48375,5.86674
387,646712103563190273,Spa,BE,50.48375,5.86674
388,646712163160203264,Spa,BE,50.48375,5.86674
389,646712166985400320,Spa,BE,50.48375,5.86674
390,646712166423269376,Spa,BE,50.48375,5.86674
391,646712209582768128,Spa,BE,50.48375,5.86674
392,646712244391276544,Spa,BE,50.48375,5.86674
393,646712261520703491,Spa,BE,50.48375,5.86674
394,646712333226639360,Spa,BE,50.48375,5.86674
395,646712377518465025,Spa,BE,50.48375,5.86674
396,646712415774572545,Spa,BE,50.48375,5.86674
397,646712493751037952,Spa,BE,50.48375,5.86674
398,646712547803054080,Spa,BE,50.48375,5.86674
399,646712586734432256,Spa,BE,50.48375,5.86674
400,646712599661424640,Spa,BE,50.48375,5.86674
401,646712603616612352,Spa,BE,50.48375,5.86674
402,646712625317978112,Spa,BE,50.48375,5.86674
403,646712627444498434,Spa,BE,50.48375,5.86674
404,646712641805615106,Spa,BE,50.48375,5.86674
405,646712645886676992,Spa,BE,50.48375,5.86674
406,646712655231582208,Spa,BE,50.48375,5.86674
407,646712699246784512,Spa,BE,50.48375,5.86674
408,646712720029577220,Spa,BE,50.48375,5.86674
409,646712726472015872,Spa,BE,50.48375,5.86674
410,646712730397769729,Spa,BE,50.48375,5.86674
411,646712734957092864,Spa,BE,50.48375,5.86674
412,646712763885088768,Spa,BE,50.48375,5.86674
413,646712797460627457,Spa,BE,50.48375,5.86674
414,646712800870539264,Spa,BE,50.48375,5.86674
415,646712833841983488,Spa,BE,50.48375,5.86674
416,646712837381967872,Spa,BE,50.48375,5.86674
417,646712838992609280,Spa,BE,50.48375,5.86674
418,646712853228048385,Spa,BE,50.48375,5.86674
419,646712864783339520,Spa,BE,50.48375,5.86674
420,646712989324845056,Spa,BE,50.48375,5.86674
421,646713037479653377,Spa,BE,50.48375,5.86674
422,646713043259420672,Spa,BE,50.48375,5.86674
423,646713048544202752,Spa,BE,50.48375,5.86674
424,646713158174830593,Spa,BE,50.48375,5.86674
425,646713167700213760,Spa,BE,50.48375,5.86674
426,646713396893720577,Spa,BE,50.48375,5.86674
427,646713401293434880,Spa,BE,50.48375,5.86674
428,646713420805443584,Spa,BE,50.48375,5.86674
429,646713608093601792,Spa,BE,50.48375,5.86674
430,646713611193294849,Spa,BE,50.48375,5.86674
431,646713641115496448,Spa,BE,50.48375,5.86674
432,646713645427261440,Spa,BE,50.48375,5.86674
433,646713656592306176,Spa,BE,50.48375,5.86674
434,646713667833036801,Spa,BE,50.48375,5.86674
435,646713674183278593,Spa,BE,50.48375,5.86674
436,646713677907791876,Spa,BE,50.48375,5.86674
437,646713684887101440,Spa,BE,50.48375,5.86674
438,646713743137734656,Spa,BE,50.48375,5.86674
439,646713809147691008,Spa,BE,50.48375,5.86674
440,646713832614834176,Spa,BE,50.48375,5.86674
441,646713858032275456,Spa,BE,50.48375,5.86674
442,646713909085380608,Spa,BE,50.48375,5.86674
443,646713926172938240,Spa,BE,50.48375,5.86674
444,646713931956883456,Spa,BE,50.48375,5.86674
445,646714025519267840,Spa,BE,50.48375,5.86674
446,646714121140834304,Spa,BE,50.48375,5.86674
447,646714131257643008,Spa,BE,50.48375,5.86674
448,646714159782957056,Spa,BE,50.48375,5.86674
449,646714167664099328,Spa,BE,50.48375,5.86674
450,646714170071584768,Spa,BE,50.48375,5.86674
451,646714173645303808,Spa,BE,50.48375,5.86674
452,646714197171171330,Spa,BE,50.48375,5.86674
453,646714199465443328,Spa,BE,50.48375,5.86674
454,646714228691324928,Spa,BE,50.48375,5.86674
455,646714257376182272,Spa,BE,50.48375,5.86674
456,646714285972934656,Spa,BE,50.48375,5.86674
457,646714344345047040,Spa,BE,50.48375,5.86674
458,646714345280401408,Spa,BE,50.48375,5.86674
459,646714346312237056,Spa,BE,50.48375,5.86674
460,646714422879195136,Spa,BE,50.48375,5.86674
461,646714469070991360,Spa,BE,50.48375,5.86674
462,646714484611022848,Spa,BE,50.48375,5.86674
463,646714514717609984,Spa,BE,50.48375,5.86674
464,646714525790547968,Spa,BE,50.48375,5.86674
465,646714532060987393,Spa,BE,50.48375,5.86674
466,646714537283047426,Spa,BE,50.48375,5.86674
467,646714569054883841,Spa,BE,50.48375,5.86674
468,646714599501336576,Spa,BE,50.48375,5.86674
469,646714599656554496,Spa,BE,50.48375,5.86674
470,646714612012810240,Spa,BE,50.48375,5.86674
471,646714652517232640,Spa,BE,50.48375,5.86674
472,646714709027233792,Spa,BE,50.48375,5.86674
473,646714716367138816,Spa,BE,50.48375,5.86674
474,646714778501672962,Spa,BE,50.48375,5.86674
475,646714835703590913,Spa,BE,50.48375,5.86674
476,646714846499704833,Spa,BE,50.48375,5.86674
477,646714852208168960,Spa,BE,50.48375,5.86674
478,646714867383173120,Spa,BE,50.48375,5.86674
479,646714902564855808,Spa,BE,50.48375,5.86674
