,id,word,classification
0,6.4671040992e+17,chief,pos
1,6.4671040992e+17,main,pos
2,6.4671040992e+17,resigns,pos
3,6.4671040992e+17,emissions,pos
4,6.4671040992e+17,in,pos
5,6.4671040992e+17,a,pos
6,6.4671040992e+17,statement,pos
7,6.4671040992e+17,main,pos
8,6.4671040992e+17,said,pos
9,6.4671040992e+17,he,pos
10,6.4671040992e+17,a,pos
11,6.46710410616e+17,news,neg
12,6.46710410616e+17,ceo,neg
13,6.46710410616e+17,main,neg
14,6.46710410616e+17,resigns,neg
15,6.46710410616e+17,takes,neg
16,6.46710410616e+17,responsibility,neg
17,6.46710410616e+17,rigging,neg
18,6.46710410616e+17,us,neg
19,6.46710410616e+17,emissions,neg
20,6.46710410616e+17,tests,neg
21,6.46710414135e+17,chief,pos
22,6.46710414135e+17,main,pos
23,6.46710414135e+17,resigns,pos
24,6.46710414135e+17,emissions,pos
25,6.46710414135e+17,in,pos
26,6.46710414135e+17,a,pos
27,6.46710414135e+17,statement,pos
28,6.46710414135e+17,main,pos
29,6.46710414135e+17,said,pos
30,6.46710414135e+17,he,pos
31,6.46710414135e+17,a,pos
32,6.46710416383e+17,chief,pos
33,6.46710416383e+17,main,pos
34,6.46710416383e+17,resigns,pos
35,6.46710416383e+17,emissions,pos
36,6.46710416383e+17,in,pos
37,6.46710416383e+17,a,pos
38,6.46710416383e+17,statement,pos
39,6.46710416383e+17,main,pos
40,6.46710416383e+17,said,pos
41,6.46710416383e+17,he,pos
42,6.46710416383e+17,a,pos
43,6.46710418002e+17,scandal,pos
44,6.46710418002e+17,kill,pos
45,6.46710418002e+17,off,pos
46,6.46710418002e+17,diesel,pos
47,6.46710418002e+17,cars,pos
48,6.46710418002e+17,telegraph,pos
49,6.46710419731e+17,chief,pos
50,6.46710419731e+17,steps,pos
51,6.46710419731e+17,down,pos
52,6.46710419731e+17,emissions,pos
53,6.46710419731e+17,testing,pos
54,6.46710419731e+17,ceo,pos
55,6.46710419731e+17,main,pos
56,6.46710419731e+17,phot,pos
57,6.46710420247e+17,decisive,pos
58,6.46710420247e+17,by,pos
59,6.46710420247e+17,ceo,pos
60,6.46710420247e+17,ownership,pos
61,6.46710420247e+17,taken,pos
62,6.46710422121e+17,nails,pos
63,6.46710422121e+17,fallout,pos
64,6.46710422377e+17,news,pos
65,6.46710422377e+17,chief,pos
66,6.46710422377e+17,main,pos
67,6.46710422377e+17,resigns,pos
68,6.46710422377e+17,emissions,pos
69,6.46710422377e+17,in,pos
70,6.46710422377e+17,a,pos
71,6.46710422377e+17,statement,pos
72,6.46710422377e+17,main,pos
73,6.46710423732e+17,chief,pos
74,6.46710423732e+17,chief,pos
75,6.46710423732e+17,executive,pos
76,6.46710423732e+17,main,pos
77,6.46710423732e+17,resigns,pos
78,6.46710423732e+17,following,pos
79,6.46710424453e+17,chief,pos
80,6.46710424453e+17,main,pos
81,6.46710424453e+17,resigns,pos
82,6.46710424453e+17,emissions,pos
83,6.46710424453e+17,in,pos
84,6.46710424453e+17,a,pos
85,6.46710424453e+17,statement,pos
86,6.46710424453e+17,main,pos
87,6.46710424453e+17,said,pos
88,6.46710424453e+17,he,pos
89,6.46710424453e+17,a,pos
90,6.46710432393e+17,is,pos
91,6.46710432393e+17,favorite,pos
92,6.46710432393e+17,disgraced,pos
93,6.46710432393e+17,last,pos
94,6.46710432393e+17,name,pos
95,6.46710432393e+17,so,pos
96,6.46710432393e+17,fun,pos
97,6.46710435564e+17,another,neg
98,6.46710435564e+17,notch,neg
99,6.46710435564e+17,on,neg
100,6.46710435564e+17,tories,neg
101,6.46710435564e+17,bedpost,neg
102,6.46710438852e+17,ceo,pos
103,6.46710438852e+17,steps,pos
104,6.46710438852e+17,down,pos
105,6.46710438852e+17,worker,pos
106,6.46710438852e+17,problem,pos
107,6.46710438852e+17,possible,pos
108,6.46710438852e+17,layoffs,pos
109,6.46710438852e+17,yahoo,pos
110,6.46710438852e+17,finance,pos
111,6.46710441159e+17,chief,pos
112,6.46710441159e+17,chief,pos
113,6.46710441159e+17,executive,pos
114,6.46710441159e+17,main,pos
115,6.46710441159e+17,resigns,pos
116,6.46710441159e+17,following,pos
117,6.46710442891e+17,scandal,pos
118,6.46710442891e+17,means,pos
119,6.46710442891e+17,clean,pos
120,6.46710442891e+17,revelations,pos
121,6.46710442891e+17,about,pos
122,6.46710442891e+17,diesel,pos
123,6.46710442891e+17,emissions,pos
124,6.46710442891e+17,n,pos
125,6.46710442891e+17,boston,pos
126,6.46710443793e+17,ceo,pos
127,6.46710443793e+17,steps,pos
128,6.46710443793e+17,down,pos
129,6.46710443793e+17,us,pos
130,6.46710443793e+17,scandal,pos
131,6.46710449061e+17,i,neg
132,6.46710449061e+17,know,neg
133,6.46710449061e+17,2,neg
134,6.46710449061e+17,people,neg
135,6.46710449061e+17,na,neg
136,6.46710449061e+17,rough,neg
137,6.46710449061e+17,out,neg
138,6.46710449061e+17,there,neg
139,6.46710450735e+17,off,pos
140,6.46710450735e+17,head,pos
141,6.46710450735e+17,chief,pos
142,6.46710450735e+17,executive,pos
143,6.46710450735e+17,main,pos
144,6.46710450735e+17,resigns,pos
145,6.46710451196e+17,news,pos
146,6.46710451196e+17,ceo,pos
147,6.46710451196e+17,steps,pos
148,6.46710451196e+17,down,pos
149,6.46710451196e+17,us,pos
150,6.46710451196e+17,scandal,pos
151,6.46710452245e+17,ceo,neg
152,6.46710452245e+17,main,neg
153,6.46710452245e+17,resigns,neg
154,6.46710452245e+17,takes,neg
155,6.46710452245e+17,responsibility,neg
156,6.46710452245e+17,rigging,neg
157,6.46710452245e+17,us,neg
158,6.46710452245e+17,emissions,neg
159,6.46710452245e+17,tests,neg
160,6.46710453415e+17,tech,pos
161,6.46710453415e+17,ny,pos
162,6.46710453415e+17,man,pos
163,6.46710453415e+17,sues,pos
164,6.46710453415e+17,over,pos
165,6.46710453415e+17,emissions,pos
166,6.46710453415e+17,reason,pos
167,6.46710453415e+17,i,pos
168,6.46710453415e+17,bought,pos
169,6.46710453415e+17,car,pos
170,6.46710453415e+17,was,pos
171,6.46710453415e+17,based,pos
172,6.46710453415e+17,on,pos
173,6.46710453415e+17,a,pos
174,6.46710454715e+17,ceo,neg
175,6.46710454715e+17,resigns,neg
176,6.46710454715e+17,presumably,neg
177,6.46710454715e+17,w,neg
178,6.46710454715e+17,a,neg
179,6.46710454715e+17,big,neg
180,6.46710454715e+17,fat,neg
181,6.46710454715e+17,golden,neg
182,6.46710454715e+17,parachute,neg
183,6.46710454715e+17,had,neg
184,6.46710454715e+17,better,neg
185,6.46710454715e+17,be,neg
186,6.46710454715e+17,looking,neg
187,6.46710454715e+17,someone,neg
188,6.46710454715e+17,do,neg
189,6.46710454715e+17,some,neg
190,6.46710454715e+17,time,neg
191,6.46710455781e+17,ceo,pos
192,6.46710455781e+17,is,pos
193,6.46710455781e+17,stepping,pos
194,6.46710455781e+17,down,pos
195,6.46710455781e+17,as,pos
196,6.46710455781e+17,company,pos
197,6.46710455781e+17,grapples,pos
198,6.46710455781e+17,emissions,pos
199,6.46710455781e+17,scandal,pos
200,6.46710456955e+17,faces,pos
201,6.46710456955e+17,law,pos
202,6.46710456955e+17,suit,pos
203,6.46710456955e+17,in,pos
204,6.46710456955e+17,italy,pos
205,6.46710456955e+17,misleading,pos
206,6.46710456955e+17,drivers,pos
207,6.46710456955e+17,over,pos
208,6.46710456955e+17,fuel,pos
209,6.46710456955e+17,consumption,pos
210,6.46710456955e+17,scandal,pos
211,6.46710457173e+17,chief,pos
212,6.46710457173e+17,steps,pos
213,6.46710457173e+17,down,pos
214,6.46710457173e+17,emissions,pos
215,6.46710457173e+17,testing,pos
216,6.46710457173e+17,ceo,pos
217,6.46710457173e+17,main,pos
218,6.46710459082e+17,internet,neg
219,6.46710459082e+17,cheating,neg
220,6.46710459664e+17,sure,pos
221,6.46710459664e+17,be,pos
222,6.46710459664e+17,alright,pos
223,6.46710459664e+17,a,pos
224,6.46710459664e+17,disaster,pos
225,6.46710461804e+17,chief,pos
226,6.46710461804e+17,chief,pos
227,6.46710461804e+17,executive,pos
228,6.46710461804e+17,main,pos
229,6.46710461804e+17,resigns,pos
230,6.46710461804e+17,following,pos
231,6.46710466363e+17,just,pos
232,6.46710466363e+17,ceo,pos
233,6.46710466363e+17,steps,pos
234,6.46710466363e+17,down,pos
235,6.46710466363e+17,scandal,pos
236,6.46710466895e+17,ceo,pos
237,6.46710466895e+17,steps,pos
238,6.46710466895e+17,down,pos
239,6.46710466895e+17,in,pos
240,6.46710466895e+17,wake,pos
241,6.46710466895e+17,emissions,pos
242,6.46710466895e+17,scandal,pos
243,6.46710467441e+17,news,pos
244,6.46710467441e+17,ceo,pos
245,6.46710467441e+17,resigns,pos
246,6.46710467441e+17,in,pos
247,6.46710467441e+17,wake,pos
248,6.46710467441e+17,an,pos
249,6.46710467441e+17,escalating,pos
250,6.46710467441e+17,emissions,pos
251,6.46710470691e+17,executive,pos
252,6.46710470691e+17,committee,pos
253,6.46710470691e+17,delivers,pos
254,6.46710470691e+17,a,pos
255,6.46710470691e+17,statement,pos
256,6.46710470691e+17,saying,pos
257,6.46710470691e+17,had,pos
258,6.46710470691e+17,no,pos
259,6.46710470691e+17,knowledge,pos
260,6.46710470691e+17,manipulation,pos
261,6.46710470691e+17,emissions,pos
262,6.46710470691e+17,data,pos
263,6.46710470956e+17,ur,neg
264,6.46710470956e+17,chance,neg
265,6.46710470956e+17,buy,neg
266,6.46710470956e+17,a,neg
267,6.46710470956e+17,cheap,neg
268,6.46710470956e+17,are,neg
269,6.46710470956e+17,about,neg
270,6.46710470956e+17,get,neg
271,6.46710470956e+17,fined,neg
272,6.46710470956e+17,billions,neg
273,6.46710470956e+17,dollars,neg
274,6.46710472742e+17,scandal,pos
275,6.46710472742e+17,happened,pos
276,6.46710473405e+17,chief,pos
277,6.46710473405e+17,chief,pos
278,6.46710473405e+17,executive,pos
279,6.46710473405e+17,main,pos
280,6.46710473405e+17,resigns,pos
281,6.46710473405e+17,following,pos
282,6.46710473405e+17,revelation,pos
283,6.46710473405e+17,carmaker,pos
284,6.46710473732e+17,ceo,pos
285,6.46710473732e+17,steps,pos
286,6.46710473732e+17,down,pos
287,6.46710473732e+17,scandal,pos
288,6.46710475544e+17,chief,pos
289,6.46710475544e+17,chief,pos
290,6.46710475544e+17,executive,pos
291,6.46710475544e+17,main,pos
292,6.46710475544e+17,resigns,pos
293,6.46710475544e+17,following,pos
294,6.46710478224e+17,needs,pos
295,6.46710478224e+17,a,pos
296,6.46710478224e+17,fresh,pos
297,6.46710478224e+17,ceo,pos
298,6.46710478224e+17,quits,pos
299,6.46710478224e+17,over,pos
300,6.46710478224e+17,emissions,pos
301,6.46710478224e+17,scandal,pos
302,6.46710478224e+17,times,pos
303,6.46710478224e+17,india,pos
304,6.46710480426e+17,press,neg
305,6.46710480426e+17,have,neg
306,6.46710480426e+17,jumped,neg
307,6.46710480426e+17,shark,neg
308,6.46710480426e+17,did,neg
309,6.46710480426e+17,wrong,neg
310,6.46710480426e+17,a,neg
311,6.46710480426e+17,car,neg
312,6.46710480426e+17,gets,neg
313,6.46710480426e+17,great,neg
314,6.46710480426e+17,lower,neg
315,6.46710480426e+17,bring,neg
316,6.46710480426e+17,on,neg
317,6.46710480426e+17,real,neg
318,6.46710480426e+17,problems,neg
319,6.4671048551e+17,chief,pos
320,6.4671048551e+17,chief,pos
321,6.4671048551e+17,executive,pos
322,6.4671048551e+17,main,pos
323,6.4671048551e+17,resigns,pos
324,6.4671048551e+17,following,pos
325,6.46710488274e+17,lied,neg
326,6.46710488274e+17,me,neg
327,6.46710488274e+17,i,neg
328,6.46710488274e+17,bought,neg
329,6.46710488274e+17,diesel,neg
330,6.46710488274e+17,gate,neg
331,6.46710489243e+17,chief,pos
332,6.46710489243e+17,steps,pos
333,6.46710489243e+17,down,pos
334,6.46710489243e+17,emissions,pos
335,6.46710489243e+17,testing,pos
336,6.46710489243e+17,ceo,pos
337,6.46710489243e+17,main,pos
338,6.46710487884e+17,main,neg
339,6.46710487884e+17,resigns,neg
340,6.46710487884e+17,as,neg
341,6.46710487884e+17,ceo,neg
342,6.46710487884e+17,in,neg
343,6.46710487884e+17,light,neg
344,6.46710490342e+17,chief,pos
345,6.46710490342e+17,chief,pos
346,6.46710490342e+17,executive,pos
347,6.46710490342e+17,main,pos
348,6.46710490342e+17,resigns,pos
349,6.46710490342e+17,following,pos
350,6.46710493622e+17,resigns,pos
351,6.46710493622e+17,growing,pos
352,6.46710493622e+17,concerns,pos
353,6.46710493622e+17,in,pos
354,6.46710493622e+17,germany,pos
355,6.46710493622e+17,scandal,pos
356,6.46710493622e+17,damage,pos
357,6.46710493622e+17,economy,pos
358,6.46710498982e+17,boss,pos
359,6.46710498982e+17,quits,pos
360,6.46710498982e+17,over,pos
361,6.46710498982e+17,diesel,pos
362,6.46710498982e+17,scandal,pos
363,6.46710499125e+17,news,neg
364,6.46710499125e+17,bans,neg
365,6.46710499125e+17,investments,neg
366,6.46710499125e+17,in,neg
367,6.46710499125e+17,nordic,neg
368,6.46710499125e+17,fund,neg
369,6.46710499125e+17,house,neg
370,6.46710499125e+17,forbids,neg
371,6.46710499125e+17,managers,neg
372,6.46710499125e+17,buy,neg
373,6.46710499125e+17,shares,neg
374,6.46710499125e+17,in,neg
375,6.46710499125e+17,wa,neg
376,6.46710499066e+17,scandal,pos
377,6.46710499066e+17,is,pos
378,6.46710499066e+17,on,pos
379,6.46710499066e+17,wheels,pos
380,6.46710501045e+17,scandal,pos
381,6.46710501045e+17,happened,pos
382,6.46710501704e+17,chief,pos
383,6.46710501704e+17,chief,pos
384,6.46710501704e+17,executive,pos
385,6.46710501704e+17,main,pos
386,6.46710501704e+17,resigns,pos
387,6.46710501704e+17,following,pos
388,6.46710501704e+17,revelation,pos
389,6.46710501704e+17,carmaker,pos
390,6.46710503269e+17,german,pos
391,6.46710503269e+17,government,pos
392,6.46710503269e+17,accused,pos
393,6.46710503269e+17,covering,pos
394,6.46710503269e+17,up,pos
395,6.46710503269e+17,rigged,pos
396,6.46710503269e+17,emissions,pos
397,6.46710503269e+17,data,pos
398,6.46710503298e+17,emissions,pos
399,6.46710503298e+17,scandal,pos
400,6.46710503298e+17,be,pos
401,6.46710503298e+17,death,pos
402,6.46710503298e+17,emissions,pos
403,6.46710503298e+17,scandal,pos
404,6.46710503298e+17,has,pos
405,6.46710503298e+17,engulfed,pos
406,6.46710504124e+17,bans,neg
407,6.46710504124e+17,investments,neg
408,6.46710504124e+17,in,neg
409,6.46710504124e+17,nordic,neg
410,6.46710504124e+17,fund,neg
411,6.46710504124e+17,house,neg
412,6.46710504124e+17,forbids,neg
413,6.46710504124e+17,managers,neg
414,6.46710504124e+17,buy,neg
415,6.467105042e+17,also,neg
416,6.467105042e+17,there,neg
417,6.467105042e+17,is,neg
418,6.467105042e+17,some,neg
419,6.467105042e+17,pride,neg
420,6.467105042e+17,in,neg
421,6.467105042e+17,reaching,neg
422,6.467105042e+17,next,neg
423,6.467105042e+17,red,neg
424,6.467105042e+17,light,neg
425,6.467105042e+17,faster,neg
426,6.467105042e+17,all,neg
427,6.467105042e+17,other,neg
428,6.467105042e+17,cars,neg
429,6.46710507677e+17,ceo,pos
430,6.46710507677e+17,resigns,pos
431,6.46710507677e+17,saying,pos
432,6.46710507677e+17,by,pos
433,6.46710507677e+17,emissions,pos
434,6.46710507404e+17,has,neg
435,6.46710507404e+17,be,neg
436,6.46710507404e+17,bullish,neg
437,6.46710507404e+17,incumbent,neg
438,6.46710507404e+17,tesla,neg
439,6.46710509388e+17,news,pos
440,6.46710509388e+17,ceo,pos
441,6.46710509388e+17,steps,pos
442,6.46710509388e+17,down,pos
443,6.46710509388e+17,scandal,pos
444,6.46710510537e+17,i,pos
445,6.46710510537e+17,about,pos
446,6.46710510537e+17,been,pos
447,6.46710510537e+17,little,pos
448,6.46710510537e+17,discussion,pos
449,6.46710510537e+17,human,pos
450,6.46710510537e+17,health,pos
451,6.46710510537e+17,dimension,pos
452,6.46710512848e+17,ag,pos
453,6.46710512848e+17,international,pos
454,6.46710512848e+17,dissemination,pos
455,6.46710512848e+17,an,pos
456,6.46710512848e+17,ad,pos
457,6.46710512848e+17,announcement,pos
458,6.46710512848e+17,according,pos
459,6.46710512848e+17,15,pos
460,6.46710515784e+17,why,neg
461,6.46710515784e+17,is,neg
462,6.46710515784e+17,news,neg
463,6.46710515784e+17,whole,neg
464,6.46710515784e+17,world,neg
465,6.46710515784e+17,knew,neg
466,6.46710515784e+17,had,neg
467,6.46710515784e+17,happen,neg
468,6.46710515784e+17,chief,neg
469,6.46710515784e+17,executive,neg
470,6.46710515784e+17,main,neg
471,6.46710515784e+17,resigns,neg
472,6.46710521484e+17,as,neg
473,6.46710521484e+17,rats,neg
474,6.46710521484e+17,all,neg
475,6.46710521484e+17,run,neg
476,6.46710521484e+17,cover,neg
477,6.46710521484e+17,status,neg
478,6.46710521925e+17,stepping,pos
479,6.46710521925e+17,down,pos
480,6.46710521925e+17,is,pos
481,6.46710521925e+17,new,pos
482,6.46710521925e+17,avoiding,pos
483,6.46710521925e+17,taking,pos
484,6.46710521925e+17,responsibility,pos
485,6.46710524039e+17,think,neg
486,6.46710524039e+17,replace,neg
487,6.46710524039e+17,ceo,neg
488,6.46710524039e+17,main,neg
489,6.46710524039e+17,after,neg
490,6.46710524039e+17,all,neg
491,6.46710524039e+17,did,neg
492,6.46710524039e+17,sell,neg
493,6.46710524039e+17,me,neg
494,6.46710524039e+17,a,neg
495,6.46710525884e+17,i,neg
496,6.46710525884e+17,even,neg
497,6.46710525884e+17,imagine,neg
498,6.46710525884e+17,hard,neg
499,6.46710525884e+17,it,neg
500,6.46710525884e+17,is,neg
501,6.46710525884e+17,corporate,neg
502,6.46710525884e+17,communicators,neg
503,6.46710525884e+17,at,neg
504,6.46710525884e+17,right,neg
505,6.46710525884e+17,now,neg
506,6.4671052752e+17,chief,pos
507,6.4671052752e+17,chief,pos
508,6.4671052752e+17,executive,pos
509,6.4671052752e+17,main,pos
510,6.4671052752e+17,resigns,pos
511,6.4671052752e+17,following,pos
512,6.46710533027e+17,ceo,pos
513,6.46710533027e+17,steps,pos
514,6.46710533027e+17,down,pos
515,6.46710533027e+17,ceo,pos
516,6.46710533027e+17,main,pos
517,6.46710533027e+17,stepped,pos
518,6.46710533027e+17,down,pos
519,6.46710534784e+17,epa,pos
520,6.46710534784e+17,emissions,pos
521,6.46710534784e+17,scandal,pos
522,6.46710534784e+17,has,pos
523,6.46710534784e+17,some,pos
524,6.46710534784e+17,debt,pos
525,6.46710534784e+17,traders,pos
526,6.46710534784e+17,pricing,pos
527,6.46710534784e+17,in,pos
528,6.46710534784e+17,a,pos
529,6.46710534784e+17,junk,pos
530,6.46710534784e+17,bondholders,pos
531,6.46710534784e+17,are,pos
532,6.46710535191e+17,ceo,pos
533,6.46710535191e+17,main,pos
534,6.46710535191e+17,steps,pos
535,6.46710535191e+17,down,pos
536,6.46710535191e+17,calling,pos
537,6.46710537624e+17,impressed,pos
538,6.46710537624e+17,got,pos
539,6.46710537624e+17,back,pos
540,6.46710537624e+17,right,pos
541,6.46710537624e+17,away,pos
542,6.46710537624e+17,sure,pos
543,6.46710537624e+17,not,pos
544,6.46710537624e+17,happy,pos
545,6.46710537624e+17,about,pos
546,6.46710537624e+17,it,pos
547,6.46710537624e+17,either,pos
548,6.46710539784e+17,emission,neg
549,6.46710539784e+17,scam,neg
550,6.46710539784e+17,has,neg
551,6.46710539784e+17,shadows,neg
552,6.46710539784e+17,willful,neg
553,6.46710539784e+17,skullduggery,neg
554,6.46710539784e+17,indulged,neg
555,6.46710539784e+17,in,neg
556,6.46710539784e+17,by,neg
557,6.46710539784e+17,cigarette,neg
558,6.46710539784e+17,companies,neg
559,6.46710539784e+17,yore,neg
560,6.46710540262e+17,das,neg
561,6.46710540262e+17,auto,neg
562,6.46710540262e+17,is,neg
563,6.46710540262e+17,now,neg
564,6.46710540262e+17,thus,neg
565,6.46710540262e+17,auto,neg
566,6.46710541202e+17,chief,pos
567,6.46710541202e+17,chief,pos
568,6.46710541202e+17,executive,pos
569,6.46710541202e+17,main,pos
570,6.46710541202e+17,resigns,pos
571,6.46710541202e+17,following,pos
572,6.46710542108e+17,ceo,pos
573,6.46710542108e+17,quits,pos
574,6.46710542108e+17,over,pos
575,6.46710542108e+17,emissions,pos
576,6.46710542108e+17,cheating,pos
577,6.46710542108e+17,scandal,pos
578,6.46710543526e+17,wrath,neg
579,6.46710543526e+17,drivers,neg
580,6.46710548995e+17,opinion,pos
581,6.46710548995e+17,piece,pos
582,6.46710548995e+17,on,pos
583,6.46710548995e+17,scandal,pos
584,6.46710548995e+17,its,pos
585,6.46710548995e+17,effects,pos
586,6.46710548995e+17,on,pos
587,6.46710548995e+17,air,pos
588,6.46710548995e+17,quality,pos
589,6.46710548995e+17,vote,pos
590,6.46710548995e+17,in,pos
591,6.46710548995e+17,in,pos
592,6.46710548995e+17,oct,pos
593,6.46710749705e+17,i,neg
594,6.46710749705e+17,really,neg
595,6.46710749705e+17,miss,neg
596,6.46710749705e+17,right,neg
597,6.46710749705e+17,about,neg
598,6.46710749705e+17,now,neg
599,6.46710749705e+17,had,neg
600,6.46710749705e+17,some,neg
601,6.46710749705e+17,amazing,neg
602,6.46710749705e+17,memories,neg
603,6.46710749705e+17,driving,neg
604,6.46710749705e+17,old,neg
605,6.46710749705e+17,gal,neg
606,6.46710750128e+17,it,neg
607,6.46710750128e+17,amazes,neg
608,6.46710750128e+17,me,neg
609,6.46710750128e+17,in,neg
610,6.46710750128e+17,highly,neg
611,6.46710750128e+17,corporate,neg
612,6.46710750128e+17,culture,neg
613,6.46710750128e+17,some,neg
614,6.46710750128e+17,remain,neg
615,6.46710750128e+17,uncommitted,neg
616,6.46710750128e+17,do,neg
617,6.46710750128e+17,right,neg
618,6.46710750128e+17,thing,neg
619,6.4671075259e+17,scandal,pos
620,6.4671075259e+17,happened,pos
621,6.46710753283e+17,chief,pos
622,6.46710753283e+17,chief,pos
623,6.46710753283e+17,executive,pos
624,6.46710753283e+17,main,pos
625,6.46710753283e+17,resigns,pos
626,6.46710753283e+17,following,pos
627,6.46710753283e+17,revelation,pos
628,6.46710753283e+17,carmaker,pos
629,6.46710753866e+17,chief,pos
630,6.46710753866e+17,chief,pos
631,6.46710753866e+17,executive,pos
632,6.46710753866e+17,main,pos
633,6.46710753866e+17,resigns,pos
634,6.46710753866e+17,following,pos
635,6.4671075699e+17,tweet,neg
636,6.4671075699e+17,was,neg
637,6.4671075699e+17,quoted,neg
638,6.4671075699e+17,in,neg
639,6.4671075699e+17,a,neg
640,6.4671075699e+17,story,neg
641,6.4671075699e+17,by,neg
642,6.46710757678e+17,has,neg
643,6.46710757678e+17,there,neg
644,6.46710757678e+17,ever,neg
645,6.46710757678e+17,been,neg
646,6.46710757678e+17,a,neg
647,6.46710757678e+17,worse,neg
648,6.46710757678e+17,german,neg
649,6.46710757678e+17,leader,neg
650,6.46710757678e+17,ceo,neg
651,6.46710757678e+17,main,neg
652,6.46710759071e+17,buckle,neg
653,6.46710759071e+17,up,neg
654,6.46710759071e+17,lawsuits,neg
655,6.46710759071e+17,likely,neg
656,6.46710759071e+17,say,neg
657,6.46710759071e+17,german,neg
658,6.46710759071e+17,auto,neg
659,6.46710759071e+17,manufacturer,neg
660,6.46710759071e+17,has,neg
661,6.467107629e+17,ny,pos
662,6.467107629e+17,man,pos
663,6.467107629e+17,sues,pos
664,6.467107629e+17,over,pos
665,6.467107629e+17,emissions,pos
666,6.467107629e+17,reason,pos
667,6.467107629e+17,i,pos
668,6.467107629e+17,bought,pos
669,6.467107629e+17,car,pos
670,6.467107629e+17,was,pos
671,6.467107629e+17,based,pos
672,6.467107629e+17,on,pos
673,6.467107629e+17,a,pos
674,6.4671076233e+17,ceo,pos
675,6.4671076233e+17,has,pos
676,6.4671076233e+17,stepped,pos
677,6.4671076233e+17,down,pos
678,6.4671076233e+17,emissions,pos
679,6.4671076233e+17,software,pos
680,6.46710764267e+17,press,neg
681,6.46710764267e+17,have,neg
682,6.46710764267e+17,jumped,neg
683,6.46710764267e+17,shark,neg
684,6.46710764267e+17,did,neg
685,6.46710764267e+17,wrong,neg
686,6.46710764267e+17,a,neg
687,6.46710764267e+17,car,neg
688,6.46710764267e+17,gets,neg
689,6.46710764267e+17,great,neg
690,6.46710764267e+17,lower,neg
691,6.46710764267e+17,bring,neg
692,6.46710764267e+17,on,neg
693,6.46710764267e+17,real,neg
694,6.46710764267e+17,problems,neg
695,6.46710767925e+17,news,pos
696,6.46710767925e+17,big,pos
697,6.46710767925e+17,brother,pos
698,6.46710767925e+17,row,pos
699,6.46710767925e+17,return,pos
700,6.46710767925e+17,luther,pos
701,6.46710767925e+17,strictly,pos
702,6.46710767925e+17,song,pos
703,6.46710767925e+17,choices,pos
704,6.46710767925e+17,james,pos
705,6.46710767925e+17,may,pos
706,6.46710767925e+17,on,pos
707,6.46710775294e+17,crashed,neg
708,6.46710775294e+17,recalled,neg
709,6.46710775294e+17,bug,neg
710,6.46710775294e+17,is,neg
711,6.46710778759e+17,executive,neg
712,6.46710778759e+17,committee,neg
713,6.46710778759e+17,says,neg
714,6.46710778759e+17,personnel,neg
715,6.46710778759e+17,consequences,neg
716,6.46710778759e+17,in,neg
717,6.46710778759e+17,next,neg
718,6.46710778759e+17,as,neg
719,6.46710778759e+17,investigation,neg
720,6.46710778759e+17,proceeds,neg
721,6.46710779329e+17,chief,pos
722,6.46710779329e+17,chief,pos
723,6.46710779329e+17,executive,pos
724,6.46710779329e+17,main,pos
725,6.46710779329e+17,resigns,pos
726,6.46710779329e+17,following,pos
727,6.46710782752e+17,it,pos
728,6.46710782752e+17,means,pos
729,6.46710782752e+17,irish,pos
730,6.46710782752e+17,motorists,pos
731,6.46710782752e+17,irish,pos
732,6.46710782752e+17,times,pos
733,6.46710782752e+17,news,pos
734,6.46710783746e+17,boss,pos
735,6.46710783746e+17,quits,pos
736,6.46710783746e+17,over,pos
737,6.46710783746e+17,diesel,pos
738,6.46710783746e+17,scandal,pos
739,6.46710784618e+17,ceo,neg
740,6.46710784618e+17,main,neg
741,6.46710784618e+17,resigns,neg
742,6.46710784618e+17,takes,neg
743,6.46710784618e+17,responsibility,neg
744,6.46710784618e+17,rigging,neg
745,6.46710784618e+17,us,neg
746,6.46710784618e+17,emissions,neg
747,6.46710784618e+17,tests,neg
748,6.46710787114e+17,know,neg
749,6.46710787114e+17,about,neg
750,6.46710787114e+17,outgoing,neg
751,6.46710787114e+17,ceo,neg
752,6.46710787114e+17,uncategorized,neg
753,6.46710787114e+17,autos,neg
754,6.46710788444e+17,two,pos
755,6.46710788444e+17,campaigners,pos
756,6.46710788444e+17,i,pos
757,6.46710788444e+17,watch,pos
758,6.46710788444e+17,pbs,pos
759,6.46710788444e+17,tell,pos
760,6.46710788444e+17,true,pos
761,6.46710788444e+17,gas,pos
762,6.46710788444e+17,mileage,pos
763,6.46710788444e+17,test,pos
764,6.46710788444e+17,cars,pos
765,6.46710789073e+17,ceo,pos
766,6.46710789073e+17,steps,pos
767,6.46710789073e+17,down,pos
768,6.46710789073e+17,us,pos
769,6.46710789073e+17,ceo,pos
770,6.46710789073e+17,main,pos
771,6.46710789073e+17,stepped,pos
772,6.46710789073e+17,down,pos
773,6.46710789073e+17,wed,pos
774,6.46710791359e+17,is,neg
775,6.46710791359e+17,definitely,neg
776,6.46710791359e+17,a,neg
777,6.46710791359e+17,better,neg
778,6.46710791359e+17,story,neg
779,6.46710796488e+17,chief,pos
780,6.46710796488e+17,executive,pos
781,6.46710796488e+17,resigns,pos
782,6.46710796488e+17,in,pos
